"EDCS-ID","publication","province","place","cleaned_place","dating_from","dating_to","status","inscription","inscription_interpretive_cleaning","latitude","longitude"
"EDCS-28400184","CIL 03, 02932 (p 1037) = CIL 05, *00429,257","Dalmatia","Zadar / Iader","Iader","1","150","ordo decurionum;  ordo equester;  sacerdotes pagani;  tituli honorarii;  tria nomina;  viri","C(aio) Vettidio / C(ai) f(ilio) Tro(mentina) / Maximo / equ<u=O>m publicum / habenti / pontifici IIviro / IIviro quinq(uennali) / patrono colon(iae) / pater","Caio Vettidio Cai filio Tromentina Maximo equum publicum habenti pontifici II viro II viro quinquennali patrono coloniae pater","44.1186078","15.232136"
"EDCS-28400186","CIL 03, 02934","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales","NIVM QCO / et Tertulla","NIVM QCO et Tertulla","44.1186078","15.232136"
"EDCS-28400187","CIL 03, 02935","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  nomen singulare;  officium/professio;  servi/servae;  tria nomina;  viri","Attico P(ubli) Aufi[di] / Longi ser[vo] / dispensatori / et Safiniae Procni / P(ublius) Aufidius Eros / pos(u)it fratri et / coniugi","Attico Publi Aufidi Longi servo dispensatori et Safiniae Procni Publius Aufidius Eros posuit fratri et coniugi","44.1186078","15.232136"
"EDCS-28400188","CIL 03, 02936 (p 1037, 2273)","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  officium/professio;  tituli sepulcrales;  tria nomina;  viri","M(anius) Cornelius Hiero / v(ivus) f(ecit) sibi et / Corneliae Heroidi / uxori carissimae et / M(anio) Cornelio Carpo neg(otiatori) oleario / et M(anio) Cornelio Carpo / iuris studioso et / libertis libertabusq(ue)","Manius Cornelius Hiero vivus fecit sibi et Corneliae Heroidi uxori carissimae et Manio Cornelio Carpo negotiatori oleario et Manio Cornelio Carpo iuris studioso et libertis libertabus que","44.1186078","15.232136"
"EDCS-28400189","CIL 03, 02937 = CIL 03, 09988","Dalmatia","Zadar / Iader","Iader","1","150","tituli sepulcrales;  tria nomina;  viri","C(aius) Modiu/s C(ai) f(ilius) Pub(lilia) / Primus / Verona / ann(orum) XX h(ic) s(itus) e(st)","Caius Modius Cai filius Publilia Primus Verona annorum XX hic situs est","44.1186078","15.232136"
"EDCS-28400192","CIL 03, 02940","Dalmatia","Zadar / Iader","Iader","1","150","liberti/libertae;  mulieres;  tria nomina","Appuleia M(arci) f(ilia) / Quinta / libertis libertabusq(ue) / suis et filiis V / posterisq(ue) eorum / quive ab eis liberabuntur","Appuleia Marci filia Quinta libertis libertabus que suis et filiis V posteris que eorum quive ab eis liberabuntur","44.1186078","15.232136"
"EDCS-28400194","CIL 03, 02942","Dalmatia","Zadar / Iader","Iader","41","100","viri","Ti(berio) Claud(io) / C[","Tiberio Claudio C","44.1186078","15.232136"
"EDCS-28400195","CIL 03, 02943","Dalmatia","Zadar / Iader","Iader","51","150","liberti/libertae;  mulieres;  tituli sepulcrales;  tria nomina","Cornelia Aretuta(?) / Corneliae Quartae / patronae bene merenti","Cornelia Aretuta Corneliae Quartae patronae bene merenti","44.1186078","15.232136"
"EDCS-28400196","CIL 03, 02944","Dalmatia","Zadar / Iader","Iader","1","150","liberti/libertae;  mulieres;  tituli sepulcrales;  tria nomina;  viri","M(arco) Curiatio Clemen[ti] / Curiatius Vitalis / patrono sibiq(ue) et suis [et] / Turpiliae M(arci) f(iliae) [3]/madi coniu[gi] / v(ivus) f(ecit)","Marco Curiatio Clementi Curiatius Vitalis patrono sibi que et suis et Turpiliae Marci filiae madi coniugi vivus fecit","44.1186078","15.232136"
"EDCS-28400197","CIL 03, 02945","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  tria nomina","Egnatia / Spendus[a] / Iuliae Ho/norat(a)e / mater mi/sera fecit / annorum / XXXIIII","Egnatia Spendusa Iuliae Honoratae mater misera fecit annorum XXXIIII","44.1186078","15.232136"
"EDCS-28400199","CIL 03, 02947 = CIL 03, 09989","Dalmatia","Zadar / Iader","Iader","1","150","liberti/libertae;  mulieres;  tituli sepulcrales;  tria nomina;  viri","Feresia |(mulieris) l(iberta) / Nebris v(iva) f(ecit) sibi / et C(aio) Sempronio / Corinthio viro suo / loco sibi dato a / Sempronia Tertulla / viva","Feresia mulieris liberta Nebris viva fecit sibi et Caio Sempronio Corinthio viro suo loco sibi dato a Sempronia Tertulla viva","44.1186078","15.232136"
"EDCS-28400201","CIL 03, 02949 = CIL 03, 09991","Dalmatia","Zadar / Iader","Iader","1","150","liberti/libertae;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Gellius [L(uci)] lib(ertus) Cresci[mus sibi libertis l]/ibertabusque suis poste[risque eorum] / in f(ronte) p(edes) XV [in a(gro) p(edes) 3]","Lucius Gellius Luci libertus Crescimus sibi libertis libertabus que suis posteris que eorum in fronte pedes XV in agro pedes","44.1186078","15.232136"
"EDCS-28400202","CIL 03, 02950 (p 1635, 2273)","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  tria nomina;  viri","Helvia Veneria / v(iva) f(ecit) sibi et / Q(uinto) Petronio Capitoni / viro suo et / Q(uinto) Petronio Aphrodisio / et suis libertis / libertabusq(ue) posterisq(ue) / eorum","Helvia Veneria viva fecit sibi et Quinto Petronio Capitoni viro suo et Quinto Petronio Aphrodisio et suis libertis libertabus que posteris que eorum","44.1186078","15.232136"
"EDCS-28400203","CIL 03, 02951 (p 2328,169) = ILJug-03, 02884","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  tria nomina;  viri","]ssa/co Septumia f(ecit?) fratri / suo Ravonia Maxuma(!) / annoru[m] XXXII / Cornelia P(ubli) f(ilia) Secunda / annorum XII v(ivae) f(ecerunt) sibi et sui(s)","ssaco Septumia fecit fratri suo Ravonia Maxuma annorum XXXII Cornelia Publi filia Secunda annorum XII vivae fecerunt sibi et suis","44.1186078","15.232136"
"EDCS-28400204","CIL 03, 02952","Dalmatia","Zadar / Iader","Iader","1","150","tituli sepulcrales;  viri","C(aio) Iulio Q(uinti) / [3]irmai[3] / [3]iuri[","Caio Iulio Quinti irmai iuri","44.1186078","15.232136"
"EDCS-28400205","CIL 03, 02953","Dalmatia","Zadar / Iader","Iader","1","150","tituli sepulcrales;  viri","M(arcus) Iulius [","Marcus Iulius","44.1186078","15.232136"
"EDCS-28400206","CIL 03, 02954","Dalmatia","Zadar / Iader","Iader","1","150","nomen singulare;  tituli sepulcrales;  tria nomina;  viri","M(arco) Lollio M(arci) f(ilio) Paterno / m(ensium) II d(ierum) IIII h(ic) s(itus) / Callistus","Marco Lollio Marci filio Paterno mensium II dierum IIII hic situs Callistus","44.1186078","15.232136"
"EDCS-28400207","CIL 03, 02955 (p 1635) = CIL 11, *00123a3","Dalmatia","Zadar / Iader","Iader","1","150","tituli sepulcrales;  tria nomina;  viri","P(ublio) Munnio / Quieto pat[ri] / ex test(amento) C(ai) Munni / Quie[ti] fil(ii) / L(ucius) Pompon(ius) Pudens","Publio Munnio Quieto patri ex testamento Cai Munni Quieti filii Lucius Pomponius Pudens","44.1186078","15.232136"
"EDCS-28400209","CIL 03, 02957","Dalmatia","Zadar / Iader","Iader","1","150","tria nomina;  viri","L(ucius) Roscius L(uci) f(ilius) Ser(gia) Genialis / F[3]S[","Lucius Roscius Luci filius Sergia Genialis F S","44.1186078","15.232136"
"EDCS-28400212","CIL 03, 02960 (p 2273) = CIL 03, 09993 = IGLFriuli 00014","Dalmatia","Zadar / Iader","Iader","1","130","mulieres;  praenomen et nomen;  tituli sepulcrales;  tria nomina;  viri","Valeria T(iti) f(ilia) Secunda viva f(ecit) / sibi et M(arco) Iulio T(iti) f(ilio) Serg(ia) Asprenati / viro et L(ucio) Iulio T(iti) f(ilio) Ser(gia) Macro et / Iuliae M(arci) f(iliae) Maximillae f(iliae) et L(ucio) Iulio","Valeria Titi filia Secunda viva fecit sibi et Marco Iulio Titi filio Sergia Asprenati viro et Lucio Iulio Titi filio Sergia Macro et Iuliae Marci filiae Maximillae filiae et Lucio Iulio","44.1186078","15.232136"
"EDCS-28400214","CIL 03, 02962 (p 1037, 1635)","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  tria nomina;  viri","Vettia C(ai) f(ilia) / Rufa viva fecit / sibi et C(aio) Vettio Rufo / patri et Iuliae Maximae / matri et suis / in f(ronte) p(edes) XV / in a(gro) p(edes) XX","Vettia Cai filia Rufa viva fecit sibi et Caio Vettio Rufo patri et Iuliae Maximae matri et suis in fronte pedes XV in agro pedes XX","44.1186078","15.232136"
"EDCS-28400215","CIL 03, 02963 = D 07944a","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  tria nomina","Manibus gentis suae / libertis libertab(usque) ossib(us) / ponendis / Vinediae C(ai) f(iliae) Iucundae uxori / h(oc) m(onumentum) h(eredem) n(on) s(equetur) / in fr(onte) p(edes) XII / in agr(o) p(edes) XVI","Manibus gentis suae libertis libertabus que ossibus ponendis Vinediae Cai filiae Iucundae uxori hoc monumentum heredem non sequetur in fronte pedes XII in agro pedes XVI","44.1186078","15.232136"
"EDCS-28400216","CIL 03, 02965","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  tria nomina;  viri","[3]a Q(uinti) f(ilia) / [3] sibi et / [3] f(ilio) Rufo f/[3]d() C(ai) f(iliae) Verae / [s]ocero / [3]cundae / [3] Secundae","a Quinti filia sibi et filio Rufo f d Cai filiae Verae socero cundae Secundae","44.1186078","15.232136"
"EDCS-28400217","CIL 03, 02966 (p 2273) = IGLFriuli 00033","Dalmatia","Zadar / Iader","Iader","1","130","tituli sepulcrales","H(oc) m(onumentum) h(eredem) n(on) (sequetur)","Hoc monumentum heredem non sequetur","44.1186078","15.232136"
"EDCS-28400218","CIL 03, 02967a","Dalmatia","Zadar / Iader","Iader","1","50","praenomen et nomen;  tituli sepulcrales;  viri","Aulo Cecinae / Aulo / Caecino(!) Ap() / parenti","Aulo Cecinae Aulo Caecino Ap parenti","44.1186078","15.232136"
"EDCS-28400223","CIL 03, 02968a","Dalmatia","Zadar / Iader","Iader","1","100","milites;  tituli sepulcrales;  tria nomina;  viri","]VNESIC / |(centuria) Octavi F[3] / Volso T(iti) f(ilio) Octa(vio) f(ilio) Balbo","VNESIC centuria Octavi F Volso Titi filio Octavio filio Balbo","44.1186078","15.232136"
"EDCS-28400224","CIL 03, 02968b","Dalmatia","Zadar / Iader","Iader","1","100","mulieres;  praenomen et nomen;  tituli sepulcrales;  viri","Paula Lucii filia / annorum septem / Iulia Caii filia vivens","Paula Lucii filia annorum septem Iulia Caii filia vivens","44.1186078","15.232136"
"EDCS-28500052","CIL 03, 03213,04a (p 1654, 2275, 2328,178) = CIL 03, 13338","Dalmatia","Zadar / Iader","Iader","37","41","Augusti/Augustae;  sigilla impressa;  tituli fabricationis;  viri","C(ai) Caesar(is) Pans(iana)","Cai Caesaris Pansiana","44.1186078","15.232136"
"EDCS-28500050","CIL 03, 03213,05 (p 1654, 2275, 2328,178) = CIL 03, 13338 = D 08648e","Dalmatia","Zadar / Iader","Iader","41","54","Augusti/Augustae;  sigilla impressa;  tituli fabricationis;  viri","Ti(beri) Cl(audi) Caes(aris) Pans(iana)","Tiberi Claudi Caesaris Pansiana","44.1186078","15.232136"
"EDCS-30301489","CIL 03, 09996a (p 2273)","Dalmatia","Zadar / Iader","Iader","1","150","milites;  ordo equester;  ordo senatorius;  tituli sepulcrales;  tria nomina;  viri","] T(iti) f(ilius) Serg(i)a Rufus tr[ib(unus?) 3] / [3]O sib[i e]t suis [3] / [3]II[3]VI[","Titi filius Sergia Rufus tribunus O sibi et suis II VI","44.1186078","15.232136"
"EDCS-30301490","CIL 03, 09997 (p 2273)","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  ordo equester;  sacerdotes pagani;  tituli sepulcrales;  tria nomina;  viri","A]puleio C(ai) f(ilio) / Serg(ia) Balbino / pontifici / equum publicum / habenti / annor(um) XXI / Epidia T(iti) f(ilia) Paullina / avia","Apuleio Cai filio Sergia Balbino pontifici equum publicum habenti annorum XXI Epidia Titi filia Paullina avia","44.1186078","15.232136"
"EDCS-30301491","CIL 03, 09998","Dalmatia","Zadar / Iader","Iader","31","150","ordo decurionum;  tituli sepulcrales;  viri","Q(uintus) Dell[ius 3] / I[3] / ornamen[tis decurionalibus honoratus 3] / VII II[3] / in fr(onte) [","Quintus Dellius I ornamentis decurionalibus honoratus VII II in fronte","44.1186078","15.232136"
"EDCS-30400562","CIL 03, 10001a (p 2273)","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales","Ca]lliste uxor[i 3] / [3]ae EIIIA[","Calliste uxori ae EIIIA","44.1186078","15.232136"
"EDCS-30400563","CIL 03, 10002","Dalmatia","Zadar / Iader","Iader","1","150","tituli sepulcrales;  tria nomina;  viri","T(ito) Gabinio P[3] / M(arco) Lic[3]T[1]R[3] / BENII[3]SAM[3] / TRI VIV[3] / CALE MIRT Euhe/m<e=I>ris [3]F[3]LII","Tito Gabinio P Marco Lic T R BENII SAM TRI VIV CALE MIRT Euhemeris F LII","44.1186078","15.232136"
"EDCS-30400564","CIL 03, 10003","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  tria nomina;  viri","Hostuciae [3] / ex testam(e)nt(o) [3] / T(iti) f(ilius) Severus L[3] / Hostucia Aet[3] / heredes [3]/lo in f(ronte) p(edes) V[","Hostuciae ex testamento Titi filius Severus L Hostucia Aet heredes lo in fronte pedes V","44.1186078","15.232136"
"EDCS-30400565","CIL 03, 10004 (p 2328,15, 2328,169)","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri","Isidor(ae) / ann(orum) XIX / M(arcus) Minicius / Zosimus / v(ivus) f(ecit) / delicatae suae","Isidorae annorum XIX Marcus Minicius Zosimus vivus fecit delicatae suae","44.1186078","15.232136"
"EDCS-30400566","CIL 03, 10005 = Diadora-2021-129","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  tria nomina;  viri","fec]it sibi et T(ito) Iulio / [3]ico Sepstiniae T(iti) f(iliae) / [","fecit sibi et Tito Iulio ico Sepstiniae Titi filiae","44.1186078","15.232136"
"EDCS-30400567","CIL 03, 10006","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  tria nomina;  viri","T(itus) Iulius Hermes [3] / Letoidi uxori p[iissimae(?)] / in fronte [","Titus Iulius Hermes Letoidi uxori piissimae in fronte","44.1186078","15.232136"
"EDCS-30400568","CIL 03, 10007","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  viri","Li]ciniu[s 3] / [3]E et Iul[iae(?)] / [3]illae m[","Licinius E et Iuliae illae m","44.1186078","15.232136"
"EDCS-30400569","CIL 03, 10008 (p 2273)","Dalmatia","Zadar / Iader","Iader","1","150","tituli sepulcrales;  viri","] Magn(i) f(ilius?) / [3]VIA / [3]I S() / [","Magni filius VIA I S","44.1186078","15.232136"
"EDCS-30400570","CIL 03, 10009","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  tria nomina;  viri","Q(uinto) Petronio / Gallioni / Appuleia Pau<l=I>ina / uxor posuit","Quinto Petronio Gallioni Appuleia Paulina uxor posuit","44.1186078","15.232136"
"EDCS-30400571","CIL 03, 10010","Dalmatia","Zadar / Iader","Iader","1","50","mulieres;  praenomen et nomen;  tituli sepulcrales;  tria nomina","Petronia / Sex(ti) f(ilia) / Secunda sibi / et C(aio) Voccio / viro suo / testamento / poni iussit","Petronia Sexti filia Secunda sibi et Caio Voccio viro suo testamento poni iussit","44.1186078","15.232136"
"EDCS-30400573","CIL 03, 10012","Dalmatia","Zadar / Iader","Iader","1","50","viri","Pl() Tituleius","Pl Tituleius","44.1186078","15.232136"
"EDCS-30400574","CIL 03, 10013 (p 2273)","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  tria nomina;  viri","Q(uintus) Tul(l)ius / Q(uinti) f(ilius) Rufus / Vetia T(iti) f(ilia) Se/[","Quintus Tullius Quinti filius Rufus Vetia Titi filia Se","44.1186078","15.232136"
"EDCS-30400578","CIL 03, 10015","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  viri","C(aius) Vib[3] / R[3] / AN[3] / SCR[3] / POII[3] / Iulia [3] / mate[r 3] / viva [3] / C(aius) Vibi[3] / VI[3] / in f(ronte) p(edes) X[3] / h(oc) m(onumentum) [3] / et liber[tis libertab(usque)] / poster[isque eorum","Caius Vib R AN SCR POII Iulia mater viva Caius Vibi VI in fronte pedes X hoc monumentum et libertis libertabus que posteris que eorum","44.1186078","15.232136"
"EDCS-31400336","CIL 03, 13264","Dalmatia","Zadar / Iader","Iader","-27","14","tituli operum;  tituli sacri","Imp(erator) Caesar divi f(ilius) / Augustus parens / coloniae murum turris / dedit","Imperator Caesar divi filius Augustus parens coloniae murum turris dedit","44.1186078","15.232136"
"EDCS-31400338","CIL 03, 13266 = CIL 03, 13267","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales","]llisi(a)e uxo[ri 3] / [3]ae filia [","llisiae uxori ae filia","44.1186078","15.232136"
"EDCS-31200671","CIL 03, 14005","Dalmatia","Zadar / Iader","Iader","54","68","Augusti/Augustae;  sacerdotes pagani;  viri","N]ero / [3] pont(ifex) / [","Nero pontifex","44.1186078","15.232136"
"EDCS-31200672","CIL 03, 14006","Dalmatia","Zadar / Iader","Iader","1","150","milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","] / torquib(us) armil(lis) phale[r(is) 3] / t(estamento) f(ieri) i(ussit) / Vibia Maxima soror / faciend(um) curavit / h(oc) m(onumentum) h(eredem) n(on) s(equetur)","torquibus armillis phaleris testamento fieri iussit Vibia Maxima soror faciendum curavit hoc monumentum heredem non sequetur","44.1186078","15.232136"
"EDCS-31200674","CIL 03, 14008","Dalmatia","Zadar / Iader","Iader","1","100","tituli sepulcrales","] in fr(onte) [","in fronte","44.1186078","15.232136"
"EDCS-31200675","CIL 03, 14009","Dalmatia","Zadar / Iader","Iader","1","100","tituli sepulcrales","In fron(te)","In fronte","44.1186078","15.232136"
"EDCS-32200009","CIL 03, 15048 = ILJug-03, 02891","Dalmatia","Zadar / Iader","Iader","1","150","tituli sepulcrales","]o[3] / [tes]tamento fi[eri] / [i]ussit sibi et su[is] / [l]ibertis liber[ta]/bus et [posteris eorum","o testamento fieri iussit sibi et suis libertis libertabus et posteris eorum","44.1186078","15.232136"
"EDCS-32200010","CIL 03, 15049","Dalmatia","Zadar / Iader","Iader","1","150","tituli sepulcrales","] / [testamen]to / fier[i iussit","testamento fieri iussit","44.1186078","15.232136"
"EDCS-54701268","Diadora-2008-12","Dalmatia","Zadar / Iader","Iader","1","70","mulieres;  tituli sepulcrales;  tria nomina","Iulia C(ai) f(ilia) / Quieta / viva fec(it) / sibi","Iulia Cai filia Quieta viva fecit sibi","44.1186078","15.232136"
"EDCS-10000302","ILJug-01, 00211 = AE 1953, 00104 = AE 2014, +01018","Dalmatia","Zadar / Iader","Iader","-30","30","seviri Augustales;  tituli sepulcrales;  tria nomina;  viri","L(ucio) Tettio / Epidiano ann(orum) / VII L(ucius) Te[t]tius Sper/ches pater VIvir / Iul(ialis) viv<u=O>s posu/it l(ocus) d(atus) d(ecreto) d(ecurionum)","Lucio Tettio Epidiano annorum VII Lucius Tettius Sperches pater VI vir Iulialis vivus posuit locus datus decreto decurionum","44.1186078","15.232136"
"EDCS-10000304","ILJug-01, 00213","Dalmatia","Zadar / Iader","Iader","1","150","tria nomina;  viri","M(arcus) Tet[tius] / Onesi[mus] / [","Marcus Tettius Onesimus","44.1186078","15.232136"
"EDCS-10000893","ILJug-02, 00882","Dalmatia","Zadar / Iader","Iader","1","50","Augusti/Augustae;  tituli operum;  viri","[Impera]tori [","Imperatori","44.1186078","15.232136"
"EDCS-10000895","ILJug-02, 00884","Dalmatia","Zadar / Iader","Iader","-30","50","praenomen et nomen;  tituli sepulcrales;  viri","ann(os)] / XIIII h(ic) s(itus) [e(st)] / L(ucius) Cominius [L(uci) f(ilius)] / M(arcus) Magius M(arci) [f(ilius)] soc{e}io suo / fece[r]unt","annos XIIII hic situs est Lucius Cominius Luci filius Marcus Magius Marci filius socio suo fecerunt","44.1186078","15.232136"
